,text,target
492,"Residents of Thalpata in Turmakhad Rural Municipality ward-3, Achham, Sudurpashchim were recently affected due to heavy rainfall on June 25. It caused landslide in many parts of the village. Local administration provided necessary support by helping families to relocate to safer settlements. All possible efforts are being made to lessen the impact of the hazard.",1
493,"Heavy rainfall flooded parts of Turmakhad Rural Municipality-5, Achham, Sudurpashchim on June 25th, 2023. Parts of the ward were submerged as heavy showers pounded the area for several hours. Local authorities are now investigating the incident to determine the extent of the damage and take necessary countermeasures.",1
494,"Thunderbolt struck on Sunday at Banbirpur in Ward-6 of Badhaiyatal Rural Municipality in Bardiya district of Lumbini Province. The incident was reported to have occurred on June 25, 2023. No casualties were reported. Further details are awaited.",1
495,"On 25 June 2023, a devastating landslide occurred in Tunbagar of Aathabis Municipality-3 in Dailekh, Karnali. People in the area are responding to the impact as the local authorities prioritize the safety of the affected communities in emergency response operations.",1
496,"On June 24, 2023 a major landslide occurred at Kamerephat, ward five in Kamalamai Municipality, Sindhuli district. Reports state that buildings, roads, and homes were damaged in the landslide, leaving many in the area displaced. Local officials have dispatched relief teams to the disaster zone for aid and relief work.",1
497,"On June 24, 2023, a major landslide occurred in the Seleghat area of Manthali Municipality-6, Ramechhap district in Bagmati Province. The natural disaster caused extensive damage to the region. Monitoring and prevention activities have been intensified in the area.",1
498,"2023-06-24. On Sunday, a fire at Chimphula, Falgunanda Rural Municipality-3, in Koshi District of Panchthar Province, destroyed property worth millions of rupees. No casualties were reported. The cause of the fire is being investigated.",1
499,"A thunderbolt caused a fire at MaliyaSain Lek of Badimalika Municipality-7 on June 24, 2023. No human casualty was reported, however, properties worth millions of rupees were damaged in the Sudurpashchim district of Bajura. The investigation is ongoing.",1
500,"On June 24, 2023, a thunderbolt struck in Thadagaau of Annapurna Rural Municipality- 3, Myagdi district, Gandaki Province. Inhabitants of ward 3 were horrified. Thankfully, no casualties were reported.",1
501,"On 24 June 2023, a massive landslide occurred at Paudur Ghumti, Annapurna Rural Municipality-3 in Kaski district, Gandaki province. The incident took place due to monsoon rains, resulting in huge damages. An investigation is underway.",1
502,"On 24th June, 2023, a devastating landslide hit the Naini Bagar settlement in Annapurna Rural Municipality-2, Gandaki District. At least 15 households were affected by the huge destruction. Rescuers from the local administration have been received to ensure the safety and support of the local people.",1
503,"Flash of lightning struck parts of Mulpani in Shadananda Municipality-4, Bhojpur district in Koshi on June 24th, 2023, causing destruction of property and grave injuries to three people. An investigation has been launched.",1
504,"Thunderbolt struck Khandbari Municipality-7, Sankhuwasabha district of Koshi province on 24th June, 2023. The incident happened at Yaphudanda. Fortunately, no casualties were reported.",1
505,"A thunderbolt struck the Khayarbani area of Belaka Municipality-5 in Udayapur district on June 24, 2023 causing panic among the residents. No immediate casualties were reported. Local administration is currently monitoring the situation.",1
506,"On 24th June, 2023, a thunderbolt shock hit Mahabharat Rural Municipality-1 in Kavrepalanchok district of Bagmati province. Many people in this municipality faced the shock effect of this natural hazard. Although no reports of injury have been reported, the local experts are still taking precautions.",1
507,"On 24 June 2023, Mangaljanbijaya of Roshi Rural Municipality-9 in Kavrepalanchok District of Bagmati Province was severely affected by flash flooding. Houses were damaged, roads washed away, and croplands inundated. Rescue operations are underway.",1
508,"A catastrophic flood swept through Kukhuretar at Golanjor Rural Municipality-2 in Sindhuli district of Bagmati on June 24,2023. The storm damaged many houses, livestock, and property creating a state of havoc among the affected residents. Relief measures are currently underway to provide swift assistance for the victims.",1
509,"2023-06-24, Mamdi of Roshi Rural Municipality-12 in Kavrepalanchok district, province Bagmati, was affected by flooding. Many houses were inundated and people were urged to evacuate to safer areas as soon as possible. Relief work is ongoing.",1
510,"Landslide struck ward five of Surnaya Rural Municipality in Baitadi district, Sudurpashchim province on 24 June 2023. Hundreds of houses and properties have been lost in the incident, leaving the community devastated. Assessment of the affected houses is currently underway.",1
511,"On June 24, 2023, a thunderbolt struck the village of Kutedhara, Rolpa Municipality-10, Rolpa District, Lumbini Province. The incident caused severe damage to property and reportedly injured several people. Rescue operations and relief are underway.",1
512,"On 24th June 2023, Thunderbolt struck at Dandagaau, Makalu Rural Municipality-2 in the province of Koshi, District Sankhuwasabha. There were no casualties reported, though property damages are yet-to-be-sounded.",1
513,"Flood wreaks havoc at the Sapsu Khola in Khotehang Rural Municipality-7 in Khotang district of Koshi province on June 24, 2023. Houses, livestock, crops and livelihoods have been destroyed leaving residents struggling for survival.",1
514,"On the night of June 24, 2023, a fire broke out at Tallo Kharka in Pyuthan Municipality-7, Pyuthan District, Lumbini Province. Emergency services were quickly deployed and the fire was extinguished without loss of life or property. An investigation is ongoing.",1
515,"A thunderbolt hit Bagar of Dangisharan Rural Municipality-6 in Lumbini district, Nepal, on June 24,2023. Several houses have been damaged due to the lightning strike and the local administration has been urged to provide relief packages to the affected families.",1
516,"Heavy rainfall hit Ghorahi Submetropolitan City 5 on June 24, 2023, creating havoc in Dang District, Lumbini Province. Communities were affected as homeowners, vehicles, and roads were pounded by hours of torrential downpours. Relief teams are currently providing aid to those in need.",1
517,"At 3:30 pm on June 24 2023, a thunderbolt hit Anudra, Sharada Municipality-9 in Salyan district of Karnali Province. No casualties or property damages were reported. The local government is yet to investigate the incident.",1
518,"Accidents and Injuries

A thunderbolt occurred on June 24th, 2023 in Bagar, Ghorahi Submetropolitan City-5 of Lumbini district. At least 10 people were injured in the incident. Rescue workers were deployed to the site to provide medical care and evacuate the injured. The municipality is currently investigating the cause of the thunderbolt.",1
519,"Yesterday a devastating fire broke out in Bhaisepati-Budhathoki Tole, Banepa Municipality-13 of Kavrepalanchowk in the Bagmati Province. Firefighters were quickly dispatched to the scene, but a large portion of the settlement has been destroyed. Investigations are underway to determine the cause of this tragedy.",1
520,"Thunderbolt struck an Apple tree at Pakhapani, Dhorpatan Municipality-4, Baglung district of Gandaki province on June 24, 2023. Fortunately, no casualties have been reported. Firefighters have been deployed to manage any aftermath situations.",1
