,id,keyword,location,text,target,hazard_category
535,5619,fire%20truck,The Cradle of Mankind,"Bong Joon-ho to me just now re: his nominations for Parasite: ""I feel it's like Inception, where soon I'm going to wake up a…",0,others
536,10892,weapon,,Bernie’s account of the meeting falls right in line with this. He didn’t say a woman couldn’t win. He said Tr…,0,others
537,10396,trauma,"Belfast, Northern Ireland",Airbag Deployment https://t.co/5arGjLqgpu At MCP First Aid Training we have the actual experience in the medical an… https://t.co/E8FE5mNd1o,0,others
538,6351,heat%20wave,,Infinite combat focus and using heat wave with other specialists,0,others
539,4024,destruction,"Belgaum, India",Her thesis for PhD will be “THE PROCESS OF BRAIN WASHING INDIAN MILLENNIALS TOWAR… https://t.co/LE6E7o21Tz,0,others
540,8119,panicking,mackenzie rae,me: *trying to buy pcs for soondingie awoj* also me: *panicking cos nac-cutean din ako sa pcs* HELP,0,others
541,9942,survivors,"International, interdenominational.","There are one or two exceptions in the hierarchy prepared to stick their necks out, w… https://t.co/AGLceM6A1P",0,others
542,11209,wounds,,SMTM ซซ ปี2020 ต้องมีน้องแล้วไหมอ่ะ ดีใจที่น้องค้นพบแนวทางที่น้องชอบ #HAYOONBIN HA YOONBIN 하윤빈 (BEN) - Wounds (Off… https://t.co/TBrWedim9m,0,others
543,10302,tragedy,"Lahore, Pakistan",What the Ancient Greeks teach us! The relationship of literature and philosophy and the value of Athenian tragedy in a…,0,others
544,9610,structural%20failure,,You are calling Gerwig’s failure to secure a Best Director nomination the result of… https://t.co/QbU7mOBJOQ,0,others
545,4057,detonate,The internet or the gym,"My bard Ray: Detonate necklace of fireballs (2e) while in white dragon's mouth. ""Gonna die anyway, s… https://t.co/9TnYFSVlsO",0,others
546,3790,desolate,"Belgrade, Republic of Serbia","Well,it was great wile it lasted!I miss old igp,he was way more interested in videos,more great games,like for… https://t.co/4TvtgscMEG",0,others
547,9703,suicide%20bomber,"Orange County, The Communist State of NY","Suspected Suicide Bomber Headed Toward America, Likely to Come to This State - Tedium Media https://t.co/rLODRHThaB",0,others
548,542,attack,"Brisbane, Queensland","“Use Edited clips, Coordinated, vicious attack, ill-informed, malicious” seemed like appraisal discussion at India Today…",0,others
549,2935,damage,"Queensland, Australia","When whales were almost extinct, whaling co’s were willing to kill last whales to maximise return on their investme… https://t.co/5cMMOzpl5s",0,others
550,9301,sirens,UK,"Australia bushfires are harbinger of planet’s future, say scientists Apocalyptic scenes give glimpse of what would be normal…",0,others
551,3386,demolish,"Edinburgh, Scotland","They should demolish Kevin’s house from Home Alone, after what happened to those two men in there",0,others
552,1077,blight,Cape Town,No craftable heals or Barrel Bombs on hand? Nullberries are pretty good against how much blight seems… https://t.co/afaqWQU91S,0,others
553,7108,lava,idk somewhere,chocolate lava cake,0,others
554,9020,screaming,"Yoshi, City",Pov her screaming into her babies ears https://t.co/x1NE6oFiL7,0,others
555,2625,crash,"Abuja, Nigeria",". ""killed"" a Nigerian Nigerian Dauda Onoruoiza on Ukrainian plane with #FakeNews htt…",0,others
556,7016,inundation,Australia,"images: 1: &gt; mature Acacia ampliceps thicket &gt; 7 years post fire 2: c. 1 year post burn (yes, I know - remarkable regro…",0,others
557,1543,bombed,,I’ve yet to see condemnation from of these banners and video of the organis… https://t.co/KHowQU4RUN,0,others
558,6355,heat%20wave,,Hahahaha it was just a wave of humid hot...:but I think I’ll make it!! Lol now I’m ready to bring on the heat!! 😂,0,others
559,9877,survive,"Mumbai, Nasik, Pune","Trust me, not one of this lot will survive in any industry besides their own cocoons for 5 mins. Low on research and rea…",0,others
560,8876,sandstorm,,How soon can South Carolina replace Sandstorm with something half as fun as Neck? Bring the Swag back.,0,others
561,4330,drown,Alternate Universe,And we gone let them ride the wave they’ll drown eventually https://t.co/ytRwIulIGB,0,others
562,2375,collapsed,"Bucharest, Romania","Ballkid has collapsed outside of the court. Both Kavcic &amp; Clarke went over gave them drinks, checked on the welfare.…",0,others
563,483,arson,Australia,I've gotten a lot of hate mail for our latest article about the actual arson figures for this bushfire season. Some have accus…,0,others
564,8418,razed,,New Orleans is about to be razed to the ground 👀 Congrats Burrow/LSU and go SEC! #LSUvsCLEM #NationalChampionship,0,others
565,6477,hijacker,"Sherman Oaks, Los Angeles",But yet who propagates these no hijacker no planer theo… https://t.co/pSX9Et6xb8,0,others
566,8303,quarantined,India,Safe...U mean ...quarantined?😃 https://t.co/7IIteSUzsk,0,others
567,2949,damage,"London, United Kingdom","2/2 and also, 14.1: ""You must justify the trust that other people place in you by acting with honesty and integrity…",0,others
568,3938,destroyed,Pakistan,"Whenever you hear the term ""deep state"", the perception that is given is that it means ISI &amp; army.... Fact is that the…",0,others
569,1491,bomb,Royaume du Maroc,".'s Bangtan Bombs Have Subtitles Now, So Celebrate By Watching Jungkook Eat Ice Cream: https://t.co/fHZDRdi07d …",0,others
570,1804,buildings%20on%20fire,London,Does your housing stock include tall buildings? Find out what the external wall fire review means for you in this article fr…,0,others
571,5527,fear,India,"Continuous disregard of the pathetic and faulty systems at large, #GSTcommonportal needs 2 be augmented &amp; updated. Depar…",0,others
572,4763,emergency,,New2Trip: 2019 American Heart Association Focused Update on Neonatal Resuscitation: Update to American Heart Associ… https://t.co/ZelwwJdfnx,0,others
573,3417,demolish,,Yes let's all build a Lego OT while the Glazers demolish the real one. #GlazersOut https://t.co/FOwjhj2ZLG,0,others
574,9230,sinking,"High Peak, Derbyshire, UK",#FirstDayBack at school/work/college/uni? Got that sinking feeling? Here's how to cut those bullies down to size! #bullyin…,0,others
575,7240,mass%20murder,,Shot: Nazi flag flies over Australia; glorifying mass murder. Chaser: Chinese Communist flag flies over Australian… https://t.co/dYgxZjuPcX,0,others
576,1891,burning,South Africa,"When everyone else is burning up, keep it chilled in blue 💦 has your essentials covered in style! #Experie…",0,others
577,8151,panicking,,I was super uncomfortable and was panicking the entire time he was stuck but I watched all of it,0,others
578,3699,derailed,"Nairobi,KENYA",Momma's boy doing his thing. Perhaps I will have to go back to how he was raised. I might b breaking sweat judgi… https://t.co/S5MmgXfT0U,0,others
579,10354,trapped,,She's trying to trap him with her drama like she trapped you by voting to save you during eviction.… https://t.co/qYBFAVVMU9,0,others
580,6249,hazard,"Southampton, England",😂 A hazard for some of being intelligent; PhDs are smart enough to cram a lot more wrongn… https://t.co/D4jsb3P72B,0,others
581,10543,trouble,,i mean i’m not like.. Planning to but also if that somehow does happen could i be in legal trouble?,0,others
582,8792,ruin,,"Still sore about #saintsfc fans' protests, Rupe? ""It seems he’s still refusing to take ownership of his…",0,others
583,5901,flooding,UK,"I’m pretty much resigned to muddy (knee length) boots &amp; trousers but, while considering my (and the dog’s) options for w…",0,others
584,1342,body%20bag,"Cleveland, OH","Typo. Yes, coroner. Witnesses confirmed body bag leaving the vacant house along with multiple evidence bags.…",0,others
585,1407,body%20bags,north Antrim,TUESDAY HEADLINES.....STORMONT POWER BACK ON.....WHERE’S THE MONEY?.....WE NEED £5bn.....DEAL MONEY FALLS SHORT SAYS FINAN…,0,others
586,1855,burned,"Bath, Somerset",We need Flybe to fly us Cornwall to London because...? Gentle reminder: an area a good part of UK burned in Austra… https://t.co/OTc8CA8e0t,0,others
587,8954,screamed,"Birmingham, UK",This is why you should listen to 👍 “Enclosed text fields with a rectangular (box) shape performed better…,0,others
588,8105,panic,Not Near you,"Ppl be like, ""My stuffed animal is a Service Dog!!! RESPECT ME!!"" No. No it's not. It's a comfort item. It doesn't… https://t.co/v7mWHvn1mp",0,others
589,7289,mass%20murder,SW Nebraska,"Oh, good! What's your excuse? Did the dog eat your homework? People blame the NRA - b… https://t.co/oeyeN8AgiG",0,others
590,1907,burning,Watching sakura on Drum Island,"Oh, you don't know The Man? He's everywhere. In the White House, down the hall, MISS MULLINS, she's… https://t.co/HjjP5YxlhT",0,others
591,5247,eyewitness,United States,"There, not here: How new marijuana laws in Illinois may affect Indiana border counties | Eyewitness ... https://t.co/Q8pyPqm7zZ #cannabis",0,others
592,4818,emergency%20plan,"Snowdonia, UK & beyond","Given that https://t.co/pL7Hv3nvJ6 includes self-management strategies, removal access to means, social/emotional s… https://t.co/vJsTbNaJ8x",0,others
593,4480,drowning,she/her,quote this with your fav EDEN songs ■ The Eden Project: drowning ■ End Credits: Wake Up ■ ityttmom: rock + roll ■… https://t.co/sFPh75WM2T,0,others
594,3797,desolate,,Mark 6:30-44 Jesus Feeds the Five Thousand 30 The apostles returned to Jesus and told him all that they had done an… https://t.co/TOhu4PNUjE,0,others
595,8048,pandemonium,Mauritius,they were getting bombarded but they were incredible. It was pandemonium. It was crazy.” #iHeartAwards #BTSARMY #BestFa…,0,others
596,9951,survivors,"Kampala, Uganda","Did you know that, Violence against women unabated despite laws &amp; polices to protect victims &amp; survivor…",0,others
597,7133,lightning,"Stretford End, Old Trafford. ","I know what it’s like to lose. To feel so desperately that you’re right, yet to fail nonetheless. As lightning turns the l…",0,others
598,9916,survived,Indonesia,"Yes you are, queen! You survived lots of bad shit in your life, and now you're more than yourself. St… https://t.co/dk0tOsWTwP",0,others
599,8897,sandstorm,,"i spent 40,000 won only for shipping you bitch",0,others
600,10830,war%20zone,"UK, South Coast","When are you going to realise - everyone knows how shit Sweden has been allowed to become, yet the Swedes keep voti… https://t.co/ORJqJrXrz9",0,others
601,7401,mayhem,a dust peace lost in the Space,"Unless DNC rigged it, Bernie will win",0,others
602,3092,dead,Singapore & England,right...here I am crying to death over someone who’s not dead alr,0,others
603,5950,floods,"Belper, England","We have no idea how many more rounds there are! But we’ve already shown in the League &amp; Cup, plus our response to t… https://t.co/plzx6U57CV",0,others
604,2002,casualties,"Fife, Scotland",Such a loss to and the people of NE Fife. pays a lovely tribute to his hard-working staff who are the…,0,others
605,10916,weapon,,"LOONA leader line in Alexander McQueen, a thread. Kim Lip: https://t.co/9txjvnwATZ",0,others
606,4478,drowning,Lahore. Los Angeles.,The death of Secular India. Pakistan is struggling to come out of the swamp of religious extremism and Modi Sarkar… https://t.co/JYeUA5XHF2,0,others
607,730,battle,,92740768 :Battle ID I need backup! Lvl 120 Grimnir https://t.co/cYTbZTCvJg,0,others
608,5353,fatalities,Kigali city/Rwanda,Police: 60% motorcycle accident fatalities due to head injuries https://t.co/diAT3eQ2Uj via,0,others
609,3861,destroy,"Betong, Sarawak","For those who are sad, please don't let sadness destroy you.",0,others
610,442,army,PH ARMY💜,FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMYs 🇵🇭 FINDING PH ARMY…,0,others
611,5024,evacuate,Pavillion 3,Stay Alert. Be prepared in case you need to evacuate. Keep safe. https://t.co/uKR9TZTopz,0,others
612,6813,injuries,Brazil,Researchers used 3D gait analysis and machine learning to sort a bunch of runners into 5 groups with similar strides. The…,0,others
613,1713,buildings%20burning,"South of Boston, MA",The guy that ran himself ragged helping his constituents in New Jersey after Hurricane Sandy? T… https://t.co/VcxrtFKSsw,0,others
614,4139,disaster,Sydney,Joined Premier &amp; Comm Baxter today to visit the Ulladulla Disaster Welfare Assistance Welfare Point. A focus…,0,others
615,10068,terrorist,Was,realDonaldTrump: #CovFeFe #ShitFlingingOrangeMacaque Can you believe this jerk is our President? #StateOfTheUniom… https://t.co/OMydHIsxmF,0,others
616,8813,ruin,,"One thing I'll say about this is, it takes years to build a good reputation and seconds to ruin it. Fans are a reflection o…",0,others
617,8433,razed,Somewhere in the Clouds,"Double barrel nose pick for Beans Lawrence, poor guy can’t catch a break https://t.co/d5RkCP8zkp",0,others
618,8318,quarantined,Heart of the Midwest,On r/the_donald they constantly rig online polls and donate to her campaign in order… https://t.co/yV4EyeSj0R,0,others
