,text,target
719,"🚨 Urgent Update 🚨

Attention everyone in Lumbini Province, Bardiya District! 🌊

A devastating flood has hit Shanti Bazar in Geruwa Rural Municipality-3. Please stay safe and take necessary precautions. 🙏

#FloodAlert #StaySafe #BardiyaDistrict #GeruwaRuralMunicipality",1
720,"A major landslide occurred in the region of Marsyangdi Rural Municipality-7, Lamjung, Gandaki province on 15th June, 2023. Reports say there were severe destruction in the ward, but no casualties has been reported yet.",1
721,"🚨 Urgent Notice 🚨

Attention residents of Daula, Bhairabi Rural Municipality-2! 

We regret to inform you that a severe flood has occurred in your area. Please take immediate precautions and ensure your safety. Stay tuned for further updates from the local authorities. 

#FloodAlert #StaySafe #DaulaFloods #BhairabiRuralMunicipality2 #Dailekh #Karnali",1
722,Iraqi journalists in the southern city of Basra have launched a campaign to highlight the dangers they face following the murd…,0
723,"🚨 Urgent Alert 🚨
A devastating landslide has occurred at Bosepla, Salpasilichho Rural Municipality-6, Bhojpur. Please stay safe and follow instructions from local authorities. Our thoughts are with the affected community. #Landslide #EmergencyResponse #Bhojpur",1
724,stolen 😳 fav and least from each ep/album airplane convos. 😌 they all float 😡 silver black light 😌 easter egg 😡 chr… https://t.co/jEjUtoVu0t,0
725,"🚨 Urgent Announcement 🚨
Flood Alert! 🌊
A severe flood has hit Motigadha in Triyuga Municipality-3, Udayapur. Please stay safe and take necessary precautions. Our thoughts are with the affected residents. 🙏
#FloodAlert #StaySafe #Motigadha #TriyugaMunicipality",1
726,"🚨 Landslide Alert 🚨

A landslide has occurred at Kareti, Tribeni Rural Municipality-1, Rolpa. Please exercise caution and stay safe. #Landslide #SafetyFirst #Rolpa #Tribeni",1
727,"🚨 Urgent Alert 🚨

📢 Landslide at Dholyamod, Surnaya Rural Municipality-5, Baitadi District, Sudurpashchim Province 🏔️

📅 Incident Date: 2023-08-04

Stay safe and follow local authorities' instructions. Our thoughts are with the affected community. 🙏 #Landslide #Baitadi #Sudurpashchim",1
728,thinking about how some1 spat blood at me during Marilyn Manson’s set at aftershock 👁👁,0
729,"On July 12, 2023, a powerful landslide occurred in Putha Uttarganga Rural Municipality-4, Rukum East, Lumbini, Nepal. The sloping hill collapsed and destroyed many houses. Fortunately, no casualties have been reported. Efforts are underway to assess the damage and provide necessary support to the affected families.",1
730,"🚨 Landslide Alert 🚨

A devastating landslide occurred in Nempang, Bhojpur Municipality-11, Koshi Province. Stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #Landslide #Bhojpur #Koshi #StaySafe",1
731,"A flash bang grenade can be accurately described as a ""sound bomb"" in another language. ""Huge"" is a… https://t.co/JQM9snLCO6",0
732,"Come out to my small corner of regional Victoria, Andrew - come on - call the people out her…",0
733,"It can have a profound impact on a person’s emotional and mental health. If you or someone you know is struggling, pleas…",0
734,"🚨 Landslide Alert 🚨 

A landslide has occurred at Saili Maili Thawang Ghorahi Road Section in Rolpa Municipality-10, Rolpa District, Lumbini Province. Please exercise caution and avoid the affected area. Stay safe, everyone! #Landslide #Rolpa #Lumbini",1
735,"🌊 Flood Alert! 🌊

📍Dangraha, Budhiganga Rural Municipality-7, Morang, Koshi Province

🚨 A devastating flood struck this area on 7/11/2019, causing major damage. Our thoughts are with the affected community.

#FloodAlert #StaySafe #Morang #Budhiganga #Koshi #NaturalDisaster",1
736,"Double barrel nose pick for Beans Lawrence, poor guy can’t catch a break https://t.co/d5RkCP8zkp",0
737,have you been devastated today? no? here's shownu with a kid. https://t.co/350XhiD9R2,0
738,"🚨 Urgent Notice 🚨

Attention everyone! A devastating flood has hit Kharka in Khatyad Rural Municipality-3, Mugu. Please stay safe and take necessary precautions. Our thoughts and prayers are with the affected people. 🙏 #FloodAlert #StaySafe #MuguFloods",1
739,"🚨 Urgent Notice 🚨

Attention residents of Dharan Submetropolitan City-13, Nageshwari! 

We regret to inform you that a devastating landslide has occurred in your area. Please exercise extreme caution and stay away from the affected zone. 

📅 Incident Date: 10/20/2021
📍 Location: Nageshwari, Dharan Submetropolitan City-13
🌍 Province: Koshi
🏞️ District: Sunsari
🏙️ Municipality: Dharan
🏘️ Ward: 13

Stay safe and follow the instructions of local authorities. Our thoughts are with everyone affected by this natural disaster. 🙏

#LandslideAlert #StaySafe #Dharan #Sunsari #NepalStrong",1
740,Recover quicker? Phew! It’s not like bees are important. It’s not like stacks of food… https://t.co/FEwjc8Wpu3,0
741,"🌊 Flood Alert 🌊
Disastrous flood hits Durgapurtoll, Mirchaiya Municipality-4 in Siraha district, Madhesh province. Stay safe and take necessary precautions! #FloodAlert #StaySafe #Siraha #Madhesh",1
742,Yup landslide right in the Toilet !,0
743,Stuck in between picking impact bomb to detonate the vulcan shield or taking C4 to play vertical / stop smoke-planting,0
744,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/g3KMjottB7,0
745,Peruvian President Martin Vizcarra launched a campaign to reforest the Machu Picchu archeological site in order to protect i…,0
746,"🌊 Flood Alert! 🌊
A devastating flood has struck Thakre Rural Municipality-4 in Dhading district, Bagmati province. Stay safe and take necessary precautions. Our thoughts are with the affected community. #FloodAlert #ThakreFlood #StaySafe #DhadingStrong",1
747,Fires have also affected the alpine habitat of the endangered southern corroboree frog and the forest and sub-alpin… https://t.co/fAuS7OC8eC,0
748,"Turkish-backed Syrian militia remove Kurdish people, culture in north Syria: Eyewitness https://t.co/AHDALzpQZv",0
749,"🚨 Urgent Announcement 🚨

🌊 Flood Alert in Haripur, Lahan Municipality-17! 🌊

Attention residents of Haripur! A severe flood occurred in your area on 7/13/2020. Please take immediate precautions and stay safe. Follow the instructions provided by local authorities and evacuate to higher ground if necessary. Our thoughts are with you during this challenging time.

#FloodAlert #StaySafe #HaripurFlood #LahanMunicipality17",1
750,"A huge landslide occurred near the Patan Municipality-8, Baitadi district, Sudurpashchim province on June 28, 2023. Distribution of debris and soil has caused considerable loss to the properties located nearby. Relief and rescue teams are present to cope with the situation.",1
751,"🚨 Urgent Alert 🚨

⚠️ Flood at Raskot Municipality-1 ⚠️

📅 Incident Date: 7/28/2020
📍 Province: Karnali
🏞️ District: Kalikot
🏙️ Municipality: Raskot
🏢 Ward: 1

🆘 Please stay safe and take necessary precautions. Our thoughts are with the affected community. #Flood #StaySafe #RaskotMunicipality",1
752,In August 2017 the situation for Barca was dire and after Neymar left and Madrid destroyed us in the Supercopa the club…,0
753,"🚨 Urgent Alert 🚨

🌊 Flood at Phungling Municipality-6 🌊

🗓 Incident on: 8/6/2018
📍 Province: Koshi
🏞 District: Taplejung
🏢 Municipality: Phungling
🏘 Ward: 6

Stay safe, stay indoors, and follow local authorities' instructions. Our thoughts are with the affected community. #Flood #Emergency #PhunglingMunicipality",1
754,"Seismic Analyst in Calgary, Canada https://t.co/Fg9mLimnxA #oiljobs #oil",0
755,A unique opportunity to join the executive teams for both Northamptonshire Police and Fire services as the Transformat…,0
756,"Unfortunately, my mother in law is dead",0
757,Better equipped to fight fires -&gt; less fires -&gt; less smoke. Simple enough for you...?… https://t.co/nSu86dt93L,0
758,"At least four people were reported dead on June 11th, 2023 following a landslide at Naya Basti, Makalu Rural Municipality-3, in Koshi District, Sankhuwasabha. Two constructors and two support staff were reported buried in the wake of the disaster.",1
759,remember when yoongi replied to an army in english 🥺🥺 why did i just read it in his tiny english voice too i’m devastate…,0
760,Wait this blew up afsgsgsg te amo?? Wow https://t.co/wbYwktlVT9,0
761,"🚨 Urgent Alert 🚨

📢 Landslide at Badha gau, Mahakali_Darchula Municipality-2 📢

A landslide has occurred in Badha gau, Mahakali_Darchula Municipality-2. Please exercise caution and stay away from the affected area. Contact local authorities for further instructions.

📅 Incident Date: 10/18/2021
📍 Province: Sudurpashchim
🏞️ District: Darchula
🏢 Municipality: Mahakali_Darchula
🗺️ Ward: 2

Stay safe and stay tuned for updates. #Landslide #SafetyFirst #StayAlert",1
762,The forest fire inspector in the conservatory.,0
763,"🚨 Urgent Alert 🚨

🌧️ Landslide at JayaPrithivi Municipality-2 🏔️

A devastating landslide occurred in JayaPrithivi Municipality-2, Bajhang District, Sudurpashchim Province. Our thoughts and prayers are with the affected community.

Stay safe and follow local authorities' instructions. Please help spread the word and support those in need. 🙏

#LandslideAlert #StaySafe #BajhangDistrict #Sudurpashchim",1
764,"🔥 Forest Fire Alert! 🔥

📍 Location: Mormi, Banganga Municipality-8, Kapilbastu, Lumbini

🚨 A devastating forest fire broke out in Ward 8 of Banganga Municipality, Kapilbastu. The incident occurred on 4/15/2021. 

🙏 Let's pray for the safety of the people and wildlife affected by this calamity. Stay tuned for updates on the situation. 

#ForestFire #EmergencyAlert #StaySafe #Kapilbastu #Lumbini",1
765,"🚨 Urgent Update! 🚨

🌧️ Landslide at Migu, Swami Kartik Rural Municipality-5 🌧️

📅 Incident on: 8/2/2021
📍 Province: Sudurpashchim
🏔️ District: Bajura
🏘️ Municipality: Swami Kartik
🔢 Ward: 5

Stay safe and take necessary precautions! 🙏

#Landslide #NaturalHazard #SafetyFirst #StaySafe #Bajura #Sudurpashchim",1
766,"🚨 Emergency Alert 🚨
Title: Flood at Lamahi Municipality-5

🌊 A devastating flood has struck Lamahi Municipality-5 in Dang district, Lumbini province. 🌊

🗓️ Incident Date: 7/11/2019
📍 Location: Lamahi Municipality-5, Dang, Lumbini

Please stay safe and follow the instructions of local authorities. Our thoughts are with the affected community. 🙏 #FloodAlert #StaySafe #LamahiMunicipality5 #Dang #Lumbini",1
767,"🚨 Urgent Notice 🚨

🌊 Flood at Rajapani, Halesi Tuwachung Municipality-11 🌊

We regret to inform you that a severe flood occurred in Rajapani, Halesi Tuwachung Municipality-11 on 5/6/2020. The Koshi province has been affected by this natural disaster. Our thoughts and prayers go out to the affected residents and their families.

Please stay tuned for further updates and stay safe!

#FloodAlert #NaturalDisaster #StaySafe #RajapaniFloods",1
768,"🌊 Flood Alert 🌊

📍 Katari Municipality-14, Udayapur, Koshi Province

📅 Incident Date: 7/12/2019

Stay safe and take necessary precautions in case of flooding. Our thoughts are with the affected community. 🙏 #FloodAlert #StaySafe #Udayapur #Koshi #Katari",1
769,"🔥 Forest Fire Alert! 🔥

Attention residents of Lumbini Province! A devastating forest fire has occurred at Lamdanda in Sandhikharka Municipality-10, Arghakhanchi District. Please stay safe and follow the instructions of local authorities. Our thoughts are with all those affected. #ForestFireAlert #StaySafe #ArghakhanchiStrong",1
770,"How come these no hopers rioting in the juvenile detention centre have a pool, along with aircon, TV &amp; internet. Th… https://t.co/Rg94t7sUOo",0
771,The people who openly degrade consoles are the ultimate blight to be honest. They’ll rub it in your face… https://t.co/WON7HYXx8H,0
772,"Whether it’s on the streets of #HongKong, the landslide victory of an anti-China candidate in #Taiwan, or the anti-regim…",0
773,Ok my son is me https://t.co/9X5kKI5DD2,0
774,"🚨 Urgent Update 🚨

Title: Landslide at Deurali, Bhimphedi Rural Municipality-6

We regret to inform you that a devastating landslide occurred in Deurali, Bhimphedi Rural Municipality-6. Our thoughts and prayers go out to the affected residents.

📍 Location: Deurali, Bhimphedi Rural Municipality-6
🌍 Province: Bagmati
🏞️ District: Makwanpur
🏘️ Municipality: Bhimphedi
🗺️ Ward: 6

Stay tuned for further updates and safety measures. Let's come together to support those affected by this natural disaster. 🙏

#LandslideAlert #StaySafe #BhimphediStrong #PrayersForDeurali",1
775,"🌊 Just in: A devastating flood has hit Surunga Khola in Kankai Municipality-6, Jhapa. Stay safe and take necessary precautions! 💦 #FloodAlert #StaySafe #KankaiMunicipality",1
776,"Drip of drown, come join in https://t.co/KSJWCZXnz8",0
777,Maduro’s political victory last year came at a price: a swarth of Venezuelan countryside abandoned to its own means. For mi…,0
778,"jin ling sneaking in after breaking curfew jc: *has been sitting in the dark, waiting for jl* where have you been? jl: i was…",0
779,19.00 obs from #Kirkwall Airport showed sustained wind speeds in the preceding hour of 74.1 km/h (46.0 mph) or Force 8 (…,0
780,Citizens To Gun Grabbing Governor: 'Order Body Bags' https://t.co/TZjAeT7kL1 via,0
781,"🚨 ALERT 🚨
A devastating landslide occurred at Bhaise-Galchhi-Trishuli, Bidur Municipality-11, Nuwakot, Bagmati Province on 2023-08-12. Please stay safe and follow local authorities' instructions. #Landslide #Nuwakot #StaySafe",1
