Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Heavy Rainfall at mangsuwa, Arun Rural Municipality-5",,nepal_police,Heavy Rainfall,2021-08-27,Koshi,Bhojpur,Arun,5,330000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bangau, Tulsipur Submetropolitan City-10",,nepal_police,Heavy Rainfall,2021-08-27,Lumbini,Dang,Tulsipur,10,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Binayee Tribeni Rural Municipality-4,,nepal_police,Flood,2021-08-27,Gandaki,Nawalparasi East,Binayee Tribeni,4,276000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Tolatung, Galyang Municipality-7",,nepal_police,Heavy Rainfall,2021-08-27,Gandaki,Syangja,Galyang,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Phaplu, Solududhakunda Municipality-4",,nepal_police,Heavy Rainfall,2021-08-27,Koshi,Solukhumbu,Solududhakunda,4,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Bittijor, Golanjor Rural Municipality-2",,nepal_police,Flood,2021-08-27,Bagmati,Sindhuli,Golanjor,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
Yes,"Heavy Rainfall at Kunaghat, Devchuli Municipality-11",,nepal_police,Heavy Rainfall,2021-08-27,Gandaki,Nawalparasi East,Devchuli,11,13200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at motipura, Bansagadhi Municipality-6",,nepal_police,Heavy Rainfall,2021-08-27,Lumbini,Bardiya,Bansagadhi,6,758000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dhadeshit, Aathrai Tribeni Rural Municipality-1",,nepal_police,Heavy Rainfall,2021-08-26,Koshi,Taplejung,Aathrai Tribeni,1,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Madhuwa Musuri, Aandhikhola Rural Municipality-2",,nepal_police,Heavy Rainfall,2021-08-26,Gandaki,Syangja,Aandhikhola,2,800000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Salmatole, Shadananda Municipality-6",,nepal_police,Landslide,2021-08-26,Koshi,Bhojpur,Shadananda,6,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Ambapur, Tulsipur Submetropolitan City-13",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Dang,Tulsipur,13,600000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Devgaun, Sarawal Rural Municipality-3",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Nawalparasi West,Sarawal,3,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jayanagar, Ishanath Municipality-6",,nepal_police,Heavy Rainfall,2021-08-26,Madhesh,Rautahat,Ishanath,6,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Madhauliya, Banganga Municipality-5",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Kapilbastu,Banganga,5,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jageda, Banganga Municipality-4",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Kapilbastu,Banganga,4,1150000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Ulje, Jorayal Rural Municipality-2",,nepal_police,Landslide,2021-08-26,Sudurpashchim,Doti,Jorayal,2,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Prabaha, Dakneshwori Municipality-8",,nepal_police,Heavy Rainfall,2021-08-26,Madhesh,Saptari,Dakneshwori,8,975000,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Heavy Rainfall at Kandhaipuruwa, Duduwa Rural Municipality-1",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Banke,Duduwa,1,45000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Buddhachoke, Rapti Sonari Rural Municipality-4",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Banke,Rapti Sonari,4,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bankatawa, Duduwa Rural Municipality-3",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Banke,Duduwa,3,255000,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bikrampur, Aaurahi Rural Municipality-3",,nepal_police,Heavy Rainfall,2021-08-26,Madhesh,Dhanusa,Aaurahi,3,195000,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Lamahi Municipality-7,,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Dang,Lamahi,7,325000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kharkharibari, Sunwal Municipality-10",,nepal_police,Heavy Rainfall,2021-08-26,Lumbini,Nawalparasi West,Sunwal,10,1275000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Baitada, Bedkot Municipality-4",,nepal_police,Flood,2021-08-26,Sudurpashchim,Kanchanpur,Bedkot,4,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Narayangadh, Madi Municipality-4",,nepal_police,Flood,2021-08-26,Bagmati,Chitwan,Madi,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Nimri, Rolpa Municipality-7",,nepal_police,Landslide,2021-08-25,Lumbini,Rolpa,Rolpa,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Matiarba, Baudhimai Municipality-3",,nepal_police,Heavy Rainfall,2021-08-25,Madhesh,Rautahat,Baudhimai,3,550000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Mainakhola, Gurans Rural Municipality-1",,nepal_police,Landslide,2021-08-25,Karnali,Dailekh,Gurans,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
Yes,"Heavy Rainfall at Satbhara, Lamahi Municipality-9",,nepal_police,Heavy Rainfall,2021-08-24,Lumbini,Dang,Lamahi,9,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kalikhola, Khandachakra Municipality-2",,nepal_police,Heavy Rainfall,2021-08-24,Karnali,Kalikot,Khandachakra,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Heavy Rainfall at Timure, Indrasarowar Rural Municipality-4",,nepal_police,Heavy Rainfall,2021-08-24,Bagmati,Makwanpur,Indrasarowar,4,,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Kumakh Rural Municipality-4,,nepal_police,Flood,2021-08-24,Karnali,Salyan,Kumakh,4,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Baunichaur, Bheriganga Municipality-4",,nepal_police,Heavy Rainfall,2021-08-24,Karnali,Surkhet,Bheriganga,4,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Pagiyapasar, Bhajani Municipality-5",,nepal_police,Flood,2021-08-24,Sudurpashchim,Kailali,Bhajani,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Lalipur, Dhangadhi Submetropolitan City-19",,nepal_police,Flood,2021-08-24,Sudurpashchim,Kailali,Dhangadhi,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bhagawati, Bhimdatta Municipality-6",,nepal_police,Heavy Rainfall,2021-08-24,Sudurpashchim,Kanchanpur,Bhimdatta,6,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dudhekhole, Beni Municipality-3",,nepal_police,Heavy Rainfall,2021-08-23,Gandaki,Myagdi,Beni,3,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Solududhakunda Municipality-7,,nepal_police,Heavy Rainfall,2021-08-23,Koshi,Solukhumbu,Solududhakunda,7,1000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Deuri, Bode Barsain Municipality-9",,nepal_police,Heavy Rainfall,2021-08-23,Madhesh,Saptari,Bode Barsain,9,45000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Polkhari, Bedkot Municipality-5",,nepal_police,Heavy Rainfall,2021-08-23,Sudurpashchim,Kanchanpur,Bedkot,5,85000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kaskitole, Pokhara Lekhnath Metropolitan City-24",,nepal_police,Heavy Rainfall,2021-08-22,Gandaki,Kaski,Pokhara Lekhnath,24,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Bheri, Musikot Municipality-1",,nepal_police,Heavy Rainfall,2021-08-22,Karnali,Rukum West,Musikot,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Danphe, Aathbiskot Municipality-7",,nepal_police,Heavy Rainfall,2021-08-22,Karnali,Rukum West,Aathbiskot,7,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Phulib, Sunchhahari Rural Municipality-1",,nepal_police,Landslide,2021-08-21,Lumbini,Rolpa,Sunchhahari,1,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at phandra, Bhimphedi Rural Municipality-3",,nepal_police,Landslide,2021-08-20,Bagmati,Makwanpur,Bhimphedi,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Alital Rural Municipality-1,,nepal_police,Landslide,2021-08-20,Sudurpashchim,Dadeldhura,Alital,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kathare, Chhathar Rural Municipality-5",,nepal_police,Heavy Rainfall,2021-08-20,Koshi,Terhathum,Chhathar,5,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Thumlung, Salpasilichho Rural Municipality-6",,nepal_police,Landslide,2021-08-20,Koshi,Bhojpur,Salpasilichho,6,1075000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Gauritole, Gaumul Rural Municipality-6",,nepal_police,Heavy Rainfall,2021-08-20,Sudurpashchim,Bajura,Gaumul,6,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Gairitole, Budhiganga Municipality-5",,nepal_police,Heavy Rainfall,2021-08-20,Sudurpashchim,Bajura,Budhiganga,5,80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at kodadha, Naukunda Rural Municipality-5",,nepal_police,Landslide,2021-08-19,Bagmati,Rasuwa,Naukunda,5,,0,0,1,1,0,0,4,1,3,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Landslide at Naubahini Rural Municipality-5,,nepal_police,Landslide,2021-08-19,Lumbini,Pyuthan,Naubahini,5,253500,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at makaidanda, Besishahar Municipality-6",,nepal_police,Heavy Rainfall,2021-08-19,Gandaki,Lamjung,Besishahar,6,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at kaldharu, Belkotgadhi Municipality-5",,nepal_police,Landslide,2021-08-19,Bagmati,Nuwakot,Belkotgadhi,5,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at yanupana, Tapli Rural Municipality-4",,nepal_police,Heavy Rainfall,2021-08-19,Koshi,Udayapur,Tapli,4,395000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at OKharpauwa, Kakani Rural Municipality-5",,nepal_police,Landslide,2021-08-19,Bagmati,Nuwakot,Kakani,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Flood at Mulpani, Kageshwori Manahora Municipality-5",,nepal_police,Flood,2021-08-19,Bagmati,Kathmandu,Kageshwori Manahora,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at kalipula, Jaljala Rural Municipality-3",,nepal_police,Landslide,2021-08-19,Gandaki,Parbat,Jaljala,3,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Landslide at Chumling, Chum Nubri Rural Municipality-6",,nepal_police,Landslide,2021-08-19,Gandaki,Gorkha,Chum Nubri,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at duwakot, Changunarayan Municipality-1",,nepal_police,Heavy Rainfall,2021-08-18,Bagmati,Bhaktapur,Changunarayan,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Busbitti  Hanumanm, Janakpur Submetropolitan City-22",,nepal_police,Heavy Rainfall,2021-08-17,Madhesh,Dhanusa,Janakpur,22,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at sukhal, Hariwan Municipality-1",,nepal_police,Heavy Rainfall,2021-08-17,Madhesh,Sarlahi,Hariwan,1,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Raikar, Rupa Rural Municipality-1",,nepal_police,Heavy Rainfall,2021-08-17,Gandaki,Kaski,Rupa,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Sanoitwal, Simraungadh Municipality-5",,nepal_police,Heavy Rainfall,2021-08-17,Madhesh,Bara,Simraungadh,5,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Laukaha, Paroha Municipality-4",,nepal_police,Heavy Rainfall,2021-08-16,Madhesh,Rautahat,Paroha,4,115000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jayahathiaula, Balara Municipality-2",,other,Heavy Rainfall,2021-08-16,Madhesh,Sarlahi,Balara,2,100000,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Haraiya, Ghodaghodi Municipality-7",,nepal_police,Heavy Rainfall,2021-08-16,Sudurpashchim,Kailali,Ghodaghodi,7,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dabilla, Bardaghat Municipality-12",,nepal_police,Heavy Rainfall,2021-08-15,Lumbini,Nawalparasi West,Bardaghat,12,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Pakhresiude, Kailash Rural Municipality-8",,nepal_police,Landslide,2021-08-15,Bagmati,Makwanpur,Kailash,8,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dumredanda, Airawati Rural Municipality-1",,nepal_police,Landslide,2021-08-15,Lumbini,Pyuthan,Airawati,1,150000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Paseni, Katari Municipality-14",,nepal_police,Heavy Rainfall,2021-08-15,Koshi,Udayapur,Katari,14,450000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Khapneta, Kumakh Rural Municipality-3",,nepal_police,Heavy Rainfall,2021-08-15,Karnali,Salyan,Kumakh,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Rampurkhjap, Paroha Municipality-9",,nepal_police,Heavy Rainfall,2021-08-15,Madhesh,Rautahat,Paroha,9,330000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Arunkhola, Rapti Sonari Rural Municipality-6",,nepal_police,Heavy Rainfall,2021-08-15,Lumbini,Banke,Rapti Sonari,6,262000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Barbardiya Municipality-10,,nepal_police,Heavy Rainfall,2021-08-15,Lumbini,Bardiya,Barbardiya,10,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dharmauli, Pratappur Rural Municipality-5",,nepal_police,Heavy Rainfall,2021-08-15,Lumbini,Nawalparasi West,Pratappur,5,,0,0,1,1,0,0,2,2,0,0,0,1,0,0,1,0,2,1,1,0,0
Yes,"Landslide at Pachhawang, Bhume Rural Municipality-8",,nepal_police,Landslide,2021-08-15,Lumbini,Rukum East,Bhume,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Dewahhi Gonahi Municipality-4,,nepal_police,Heavy Rainfall,2021-08-15,Madhesh,Rautahat,Dewahhi Gonahi,4,130000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Gajaraul, Krishnapur Municipality-6",,nepal_police,Heavy Rainfall,2021-08-15,Sudurpashchim,Kanchanpur,Krishnapur,6,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Tadi Rural Municipality-6,,nepal_police,Landslide,2021-08-14,Bagmati,Nuwakot,Tadi,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Rajpur Municipality-4,,nepal_police,Heavy Rainfall,2021-08-14,Madhesh,Rautahat,Rajpur,4,260000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Paroha Municipality-9,,nepal_police,Heavy Rainfall,2021-08-14,Madhesh,Rautahat,Paroha,9,300000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Ramgaudhital, Badhaiyatal Rural Municipality-7",,nepal_police,Heavy Rainfall,2021-08-14,Lumbini,Bardiya,Badhaiyatal,7,700000,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Simkhet, Lekbeshi Municipality-10",,nepal_police,Heavy Rainfall,2021-08-14,Karnali,Surkhet,Lekbeshi,10,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Tatamakhu, Narayan Municipality-11",,nepal_police,Heavy Rainfall,2021-08-14,Karnali,Dailekh,Narayan,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dhawang, Rolpa Municipality-6",,nepal_police,Heavy Rainfall,2021-08-14,Lumbini,Rolpa,Rolpa,6,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Ghorahi Submetropolitan City-5,,nepal_police,Heavy Rainfall,2021-08-13,Lumbini,Dang,Ghorahi,5,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Thama, Musikot Municipality-1",,nepal_police,Heavy Rainfall,2021-08-13,Lumbini,Gulmi,Musikot,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Landslide at Dubidada, Runtigadi Rural Municipality-5",,nepal_police,Landslide,2021-08-13,Lumbini,Rolpa,Runtigadi,5,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Maidan, Panini Rural Municipality-5",,nepal_police,Landslide,2021-08-13,Lumbini,Arghakhanchi,Panini,5,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at phoksingkote, Rambha Rural Municipality-2",,nepal_police,Heavy Rainfall,2021-08-13,Lumbini,Palpa,Rambha,2,,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Patakharka, Malika Rural Municipality-2",,nepal_police,Landslide,2021-08-12,Lumbini,Gulmi,Malika,2,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Pokhregaun, Changunarayan Municipality-4",,nepal_police,Landslide,2021-08-12,Bagmati,Bhaktapur,Changunarayan,4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Ruinibang, Sunil Smriti Rural Municipality-3",,nepal_police,Flood,2021-08-12,Lumbini,Rolpa,Sunil Smriti,3,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Samadaiji, Bedkot Municipality-4",,nepal_police,Heavy Rainfall,2021-08-12,Sudurpashchim,Kanchanpur,Bedkot,4,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at bhwanitole, Dhangadhi Submetropolitan City-1",,nepal_police,Heavy Rainfall,2021-08-12,Sudurpashchim,Kailali,Dhangadhi,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Tatopani Rural Municipality-7,,nepal_police,Landslide,2021-08-12,Karnali,Jumla,Tatopani,7,,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at manigram, Tillotama Municipality-5",,nepal_police,Heavy Rainfall,2021-08-12,Lumbini,Rupandehi,Tillotama,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Mathillohalwar, Tulsipur Submetropolitan City-4",,nepal_police,Heavy Rainfall,2021-08-11,Lumbini,Dang,Tulsipur,4,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Phusrekhali, Ghorahi Submetropolitan City-18",,nepal_police,Heavy Rainfall,2021-08-11,Lumbini,Dang,Ghorahi,18,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Landslide at Chudarikhola, Mallarani Rural Municipality-1",,nepal_police,Landslide,2021-08-11,Lumbini,Pyuthan,Mallarani,1,,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at NarkateBhattaraichoke, Phedap Rural Municipality-1",,nepal_police,Heavy Rainfall,2021-08-11,Koshi,Terhathum,Phedap,1,275000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Majhkhare, Gurbhakot Municipality-4",,nepal_police,Heavy Rainfall,2021-08-10,Karnali,Surkhet,Gurbhakot,4,180000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Hedbox , Tinau Rural Municipality-3",,nepal_police,Landslide,2021-08-10,Lumbini,Palpa,Tinau,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
Yes,Landslide at Gosaikunda Rural Municipality-4,,nepal_police,Landslide,2021-08-10,Bagmati,Rasuwa,Gosaikunda,4,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Simleni, Tulsipur Submetropolitan City-4",,nepal_police,Flood,2021-08-09,Lumbini,Dang,Tulsipur,4,,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Jutdhunga, Chhatreshwori Rural Municipality-4",,nepal_police,Flood,2021-08-07,Karnali,Salyan,Chhatreshwori,4,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Heavy Rainfall at Dhurkot, Sunwal Municipality-11",,nepal_police,Heavy Rainfall,2021-08-07,Lumbini,Nawalparasi West,Sunwal,11,1000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Lokpa, Chum Nubri Rural Municipality-6",,nepal_police,Landslide,2021-08-05,Gandaki,Gorkha,Chum Nubri,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Kharkhare, Musikot Municipality-3",,nepal_police,Landslide,2021-08-05,Karnali,Rukum West,Musikot,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Flood at thaudilkhola, Halesi Tuwachung Municipality-1",,nepal_police,Flood,2021-08-04,Koshi,Khotang,Halesi Tuwachung,1,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at siddhibaba, Tinau Rural Municipality-3",,nepal_police,Landslide,2021-08-02,Lumbini,Palpa,Tinau,3,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Migu, Swami Kartik Rural Municipality-5",,nepal_police,Landslide,2021-08-02,Sudurpashchim,Bajura,Swami Kartik,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
