Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Fire at Dandathar , Bhirkot Municipality-8",,other,Fire,2023-05-08,Gandaki,Syangja,Bhirkot,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Saimuri Tole , Rautamai Rural Municipality-7",,nepal_police,Fire,2023-05-08,Koshi,Udayapur,Rautamai,7,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dudha , Gulariya Municipality-12",,nepal_police,Fire,2023-05-08,Lumbini,Bardiya,Gulariya,12,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Chaupariya , Tulsipur Submetropolitan City-14",,nepal_police,Fire,2023-05-08,Lumbini,Dang,Tulsipur,14,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Chainpur Tole, Belbari Municipality-8",,nepal_police,Fire,2023-05-08,Koshi,Morang,Belbari,8,589000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Thartappa , Phedap Rural Municipality-3",,other,Forest Fire,2023-05-08,Koshi,Terhathum,Phedap,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Punarbas, Inaruwa Municipality-8",,other,Fire,2023-05-08,Koshi,Sunsari,Inaruwa,8,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at School Tole , Belbari Municipality-8",,other,Fire,2023-05-08,Koshi,Morang,Belbari,8,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Dhankuta Municipality-2,,other,Forest Fire,2023-05-08,Koshi,Dhankuta,Dhankuta,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kalleri , Bhumekasthan Municipality-7",,other,Fire,2023-05-08,Lumbini,Arghakhanchi,Bhumekasthan,7,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Matela , Mahabu Rural Municipality-2",,other,Forest Fire,2023-05-08,Karnali,Dailekh,Mahabu,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Basaiya Tole , Janakpur Submetropolitan City-24",,other,Fire,2023-05-08,Madhesh,Dhanusa,Janakpur,24,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Dubedi , Apihimal Rural Municipality-6",,other,Thunderbolt,2023-05-08,Sudurpashchim,Darchula,Apihimal,6,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Fire at Bakla Tole , Inaruwa Municipality-8",,other,Fire,2023-05-08,Koshi,Sunsari,Inaruwa,8,1100000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ichankhunarayan, Chisapani , Nagarjun Municipality-3",,other,Fire,2023-05-08,Bagmati,Kathmandu,Nagarjun,3,20000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Nakkhikot , Lalitpur Metropolitan City-14",,other,Fire,2023-05-08,Bagmati,Lalitpur,Lalitpur,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Pokhariya Tole , Rupani Rural Municipality-6",,other,Fire,2023-05-08,Madhesh,Saptari,Rupani,6,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rajghat , Shuklaphanta National Park National Park-99",,other,Fire,2023-05-08,Sudurpashchim,Kanchanpur,Shuklaphanta National Park,99,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Aarubot, Machhapuchchhre Rural Municipality-2",,nepal_police,Heavy Rainfall,2023-05-08,Gandaki,Kaski,Machhapuchchhre,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Haridwar , Ghorahi Submetropolitan City-17",,other,Fire,2023-05-07,Lumbini,Dang,Ghorahi,17,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Surmi , Dhangadhi Submetropolitan City-15",,other,Fire,2023-05-07,Sudurpashchim,Kailali,Dhangadhi,15,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bisharbhora , Dhanusadham Municipality-3",,other,Fire,2023-05-07,Madhesh,Dhanusa,Dhanusadham,3,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hasiwang , Banfikot Rural Municipality-6",,other,Fire,2023-05-07,Karnali,Rukum West,Banfikot,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhalayatar , Mathagadhi Rural Municipality-1",,other,Fire,2023-05-07,Lumbini,Palpa,Mathagadhi,1,389000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mahara Tole , Golbazar Municipality-13",,other,Fire,2023-05-07,Madhesh,Siraha,Golbazar,13,50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Yes,Fire at Haripur Municipality-3,,nepal_police,Fire,2023-05-07,Madhesh,Sarlahi,Haripur,3,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mushar Tole , Inaruwa Municipality-8",,other,Fire,2023-05-07,Koshi,Sunsari,Inaruwa,8,110000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Amala Pani , Gorkha Municipality-10",,other,Fire,2023-05-07,Gandaki,Gorkha,Gorkha,10,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Kageshwori Manahora Municipality-9,,other,Forest Fire,2023-05-07,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bankatta , Gauriganga Municipality-9",,other,Fire,2023-05-07,Sudurpashchim,Kailali,Gauriganga,9,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Deukaliya , Gauriganga Municipality-9",,other,Fire,2023-05-07,Sudurpashchim,Kailali,Gauriganga,9,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pahadi Tole , Barahathawa Municipality-11",,other,Fire,2023-05-07,Madhesh,Sarlahi,Barahathawa,11,280000,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Salyadi , Alital Rural Municipality-3",,other,Fire,2023-05-07,Sudurpashchim,Dadeldhura,Alital,3,,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Inaruwa Tole , Haripur Municipality-3",,other,Fire,2023-05-07,Madhesh,Sarlahi,Haripur,3,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Salempur , Haripur Municipality-3",,other,Fire,2023-05-07,Madhesh,Sarlahi,Haripur,3,102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rampur , Jitpur Simara Submetropolitan City-17",,other,Fire,2023-05-07,Madhesh,Bara,Jitpur Simara,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Chaitekaphal , Rolpa Municipality-10",,other,Fire,2023-05-07,Lumbini,Rolpa,Rolpa,10,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhoteshwora , Kamalamai Municipality-5",,other,Fire,2023-05-07,Bagmati,Sindhuli,Kamalamai,5,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Tapgaau, Jugal Rural Municipality-2",,other,Fire,2023-05-07,Bagmati,Sindhupalchok,Jugal,2,110000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sakhar , Bhirkot Municipality-8",,nepal_police,Fire,2023-05-07,Gandaki,Syangja,Bhirkot,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Earthquake at Bichhiya, Gaumul Rural Municipality-1",,nepal_police,Earthquake,2023-05-06,Sudurpashchim,Bajura,Gaumul,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hattikot , Kamalbazar Municipality-7",,nepal_police,Fire,2023-05-06,Sudurpashchim,Achham,Kamalbazar,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Gauriganga Municipality-9,,nepal_police,Forest Fire,2023-05-06,Sudurpashchim,Kailali,Gauriganga,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhagwatipur, Haripur Municipality-3",,nepal_police,Fire,2023-05-06,Madhesh,Sarlahi,Haripur,3,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Musaili , Birgunj Metropolitan City-29",,nepal_police,Fire,2023-05-06,Madhesh,Parsa,Birgunj,29,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bairiya , Jitpur Simara Submetropolitan City-17",,nepal_police,Fire,2023-05-06,Madhesh,Bara,Jitpur Simara,17,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rangiyathan , Gauriganj Rural Municipality-1",,nepal_police,Fire,2023-05-06,Koshi,Jhapa,Gauriganj,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Bhangbari - Sahasibasti , Barhadashi Rural Municipality-7",,nepal_police,Animal Incidents,2023-05-06,Koshi,Jhapa,Barhadashi,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Fire at Kalyanpur Municipality-11,,other,Fire,2023-05-06,Madhesh,Siraha,Kalyanpur,11,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mohanpur Raya Tole , Rupani Rural Municipality-6",,other,Fire,2023-05-06,Madhesh,Saptari,Rupani,6,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jogidanda , Kamalamai Municipality-5",,other,Fire,2023-05-06,Bagmati,Sindhuli,Kamalamai,5,900000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kuwa , Janakpur Submetropolitan City-12",,other,Fire,2023-05-06,Madhesh,Dhanusa,Janakpur,12,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Barahtal Rural Municipality-8,,other,Fire,2023-05-06,Karnali,Surkhet,Barahtal,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Khorsani Chowk , Sundarharaicha Municipality-12",,other,Fire,2023-05-06,Koshi,Morang,Sundarharaicha,12,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mangalbazar , Lalitpur Metropolitan City-8",,other,Fire,2023-05-06,Bagmati,Lalitpur,Lalitpur,8,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Maltole , Dhanusadham Municipality-3",,other,Fire,2023-05-06,Madhesh,Dhanusa,Dhanusadham,3,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Gauriganga Municipality-9,,other,Fire,2023-05-06,Sudurpashchim,Kailali,Gauriganga,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Khudibakhari Tole , Rupani Rural Municipality-6",,other,Fire,2023-05-06,Madhesh,Saptari,Rupani,6,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bans, Surnaya Rural Municipality-5",,other,Fire,2023-05-06,Sudurpashchim,Baitadi,Surnaya,5,242000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bakhundol , Konjyosom Rural Municipality-4",,other,Fire,2023-05-06,Bagmati,Lalitpur,Konjyosom,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Fire at Sukrauli , Ramgram Municipality-15",,nepal_police,Fire,2023-05-05,Lumbini,Nawalparasi West,Ramgram,15,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gobariya , Bhimdatta Municipality-15",,nepal_police,Fire,2023-05-05,Sudurpashchim,Kanchanpur,Bhimdatta,15,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Tikauli Madhyewarti Community Forest., Bharatpur Metropolitan City-14",,nepal_police,Animal Incidents,2023-05-05,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Sokmatar, Molung Rural Municipality-1",,nepal_police,Fire,2023-05-05,Koshi,Okhaldhunga,Molung,1,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Charchare, Mathagadhi Rural Municipality-1",,nepal_police,Landslide,2023-05-05,Lumbini,Palpa,Mathagadhi,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jhauwaguthi, Bindabasini Rural Municipality-3",,nepal_police,Fire,2023-05-05,Madhesh,Parsa,Bindabasini,3,740000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Harinagara Mushari Tole , Golbazar Municipality-13",,nepal_police,Fire,2023-05-05,Madhesh,Siraha,Golbazar,13,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dhabaudi Yadav Tole, Dhanusadham Municipality-3",,nepal_police,Fire,2023-05-05,Madhesh,Dhanusa,Dhanusadham,3,142000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sikajyoti Tole , Siraha Municipality-20",,nepal_police,Fire,2023-05-05,Madhesh,Siraha,Siraha,20,700000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Basantapur, Buddhabhumi Municipality-8",,nepal_police,Fire,2023-05-05,Lumbini,Kapilbastu,Buddhabhumi,8,100000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Sera Bazar , Dhorpatan Municipality-4",,nepal_police,Fire,2023-05-05,Gandaki,Baglung,Dhorpatan,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chauki Tole , Chhireshwornath Municipality-7",,nepal_police,Fire,2023-05-05,Madhesh,Dhanusa,Chhireshwornath,7,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Thakle , Molung Rural Municipality-1",,nepal_police,Forest Fire,2023-05-05,Koshi,Okhaldhunga,Molung,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Patetakura, Shantinagar Rural Municipality-3",,nepal_police,Fire,2023-05-05,Lumbini,Dang,Shantinagar,3,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sankhamul - Sanaj Girls , Kathmandu Metropolitan City-31",,nepal_police,Fire,2023-05-05,Bagmati,Kathmandu,Kathmandu,31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Jhirbas, Resunga Municipality-14",,nepal_police,Fire,2023-05-05,Lumbini,Gulmi,Resunga,14,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Avalanche at Chyarkhu Lake, Mugum Karmarong Rural Municipality-7",,other,Avalanche,2023-05-05,Karnali,Mugu,Mugum Karmarong,7,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tejbinayak , Kageshwori Manahora Municipality-9",,other,Fire,2023-05-04,Bagmati,Kathmandu,Kageshwori Manahora,9,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sakhuwa , Golbazar Municipality-13",,other,Fire,2023-05-04,Madhesh,Siraha,Golbazar,13,519000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sukkhanagar, Butwal Submetropolitan City-8",,nepal_police,Fire,2023-05-04,Lumbini,Rupandehi,Butwal,8,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chawacha, Inaruwa Municipality-8",,nepal_police,Fire,2023-05-04,Koshi,Sunsari,Inaruwa,8,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jhule, Bigu Rural Municipality-1",,nepal_police,Fire,2023-05-04,Bagmati,Dolakha,Bigu,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dharapani , Dhanusadham Municipality-3",,nepal_police,Fire,2023-05-04,Madhesh,Dhanusa,Dhanusadham,3,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Khairbhatti , Bhimdatta Municipality-18",,nepal_police,Thunderbolt,2023-05-04,Sudurpashchim,Kanchanpur,Bhimdatta,18,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
Yes,"Fire at Hardiya , Sarawal Rural Municipality-3",,other,Fire,2023-05-03,Lumbini,Nawalparasi West,Sarawal,3,8000000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lalmati , Barhadashi Rural Municipality-7",,other,Fire,2023-05-03,Koshi,Jhapa,Barhadashi,7,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Suiya Gaau , Nepalgunj Submetropolitan City-19",,other,Fire,2023-05-03,Lumbini,Banke,Nepalgunj,19,40000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lakhandanda , Rautamai Rural Municipality-7",,other,Fire,2023-05-03,Koshi,Udayapur,Rautamai,7,250000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Balgaau, Kageshwori Manahora Municipality-9",,other,Thunderbolt,2023-05-03,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Illam Municipality-12,,other,Fire,2023-05-03,Koshi,Ilam,Illam,12,3000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Chitawan National Park , Bharatpur Metropolitan City-14",,other,Animal Incidents,2023-05-03,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Heavy Rainfall at Thulo Banj, Shikhar Municipality-2",,other,Heavy Rainfall,2023-05-03,Sudurpashchim,Doti,Shikhar,2,200000,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kayar , Makawanpurgadhi Rural Municipality-5",,other,Fire,2023-05-03,Bagmati,Makwanpur,Makawanpurgadhi,5,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Naya Tole Chiraiya , Dhanusadham Municipality-3",,other,Fire,2023-05-03,Madhesh,Dhanusa,Dhanusadham,3,350000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Thakurbaba Community Forest - Gyanudaya Tole , Barbardiya Municipality-7",,other,Animal Incidents,2023-05-03,Lumbini,Bardiya,Barbardiya,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Itabhatta Chowk , Barhadashi Rural Municipality-7",,other,Fire,2023-05-03,Koshi,Jhapa,Barhadashi,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Manuwa , Gauriganga Municipality-9",,other,Fire,2023-05-03,Sudurpashchim,Kailali,Gauriganga,9,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Batase, Kamalamai Municipality-5",,other,Fire,2023-05-03,Bagmati,Sindhuli,Kamalamai,5,413800,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Sumariye Tole , Yangwarak Rural Municipality-4",,nepal_police,Animal Incidents,2023-05-03,Koshi,Panchthar,Yangwarak,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Siruwali , Paribartan Rural Municipality-4",,nepal_police,Thunderbolt,2023-05-03,Lumbini,Rolpa,Paribartan,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Fire at Malangawa Municipality-10,,nepal_police,Fire,2023-05-02,Madhesh,Sarlahi,Malangawa,10,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chaite , Molung Rural Municipality-1",,nepal_police,Fire,2023-05-02,Koshi,Okhaldhunga,Molung,1,150000,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Avalanche at Daulichaur , Surma Rural Municipality-1",,other,Avalanche,2023-05-02,Sudurpashchim,Bajhang,Surma,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Barhadashi Rural Municipality-7,,nepal_police,Fire,2023-05-02,Koshi,Jhapa,Barhadashi,7,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bairawa Tole, Kanchanrup Municipality-1",,nepal_police,Fire,2023-05-02,Madhesh,Saptari,Kanchanrup,1,4450000,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kuniya , Barbardiya Municipality-7",,other,Fire,2023-05-02,Lumbini,Bardiya,Barbardiya,7,532000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Saltada, Shikhar Municipality-2",,other,Heavy Rainfall,2023-05-02,Sudurpashchim,Doti,Shikhar,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Avalanche at Bholen , Apihimal Rural Municipality-6",,other,Avalanche,2023-05-02,Sudurpashchim,Darchula,Apihimal,6,,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chabahil , Kageshwori Manahora Municipality-9",,other,Fire,2023-05-02,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Mathillo Dware, Sisne Rural Municipality-6",,nepal_police,Fire,2023-05-02,Lumbini,Rukum East,Sisne,6,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pradipnagar , Tillotama Municipality-14",,nepal_police,Fire,2023-05-01,Lumbini,Rupandehi,Tillotama,14,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Deurali -  Barpokhari , Mathagadhi Rural Municipality-1",,nepal_police,Fire,2023-05-01,Lumbini,Palpa,Mathagadhi,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hachanagdi, Belbari Municipality-8",,nepal_police,Fire,2023-05-01,Koshi,Morang,Belbari,8,250000,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sadhukuti Tole , Barhadashi Rural Municipality-7",,nepal_police,Fire,2023-05-01,Koshi,Jhapa,Barhadashi,7,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Lungthung , Bhojpur Municipality-11",,nepal_police,Fire,2023-05-01,Koshi,Bhojpur,Bhojpur,11,750000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Kalimati , Dharche Rural Municipality-5",,nepal_police,Fire,2023-05-01,Gandaki,Gorkha,Dharche,5,120000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Sipadole, Bhaktapur Municipality-9",,nepal_police,Fire,2023-05-01,Bagmati,Bhaktapur,Bhaktapur,9,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Chitawan National Park , Bharatpur Metropolitan City-14",,nepal_police,Animal Incidents,2023-05-01,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Landslide at Nandikhola , Rolpa Municipality-10",,other,Landslide,2023-05-01,Lumbini,Rolpa,Rolpa,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gamariya Tole , Thori Rural Municipality-5",,nepal_police,Fire,2023-05-01,Madhesh,Parsa,Thori,5,386500,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Piparpati , Sarawal Rural Municipality-3",,nepal_police,Fire,2023-05-01,Lumbini,Nawalparasi West,Sarawal,3,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
